x,y,ID,COOLING_DEGREE_DAYS,TOTAL_SNOW,CLIMATE_IDENTIFIER,LOCAL_YEAR,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_DAY,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,LOCAL_DATE,STATION_NAME,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,LOCAL_MONTH,PROVINCE_CODE,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE
-113.57944444444445,53.31,3012216.2015.4.28,0,0,3012216,2015,0,,56,,,0,,25.9,-1.2,,,28,,,2015-04-28 00:00:00,EDMONTON INTL A,35,5.6,4,AB,,,,,,,,,12.4
-113.57944444444445,53.31,3012216.2015.4.29,0,0,3012216,2015,0,,54,T,,0,T,13.5,-0.8,,,29,,,2015-04-29 00:00:00,EDMONTON INTL A,32,11.6,4,AB,,,,,,,,,6.4
-113.57944444444445,53.31,3012216.2015.4.30,0,0,3012216,2015,0,,54,T,,0,T,16.2,-4.2,,,30,,,2015-04-30 00:00:00,EDMONTON INTL A,30,12,4,AB,,,,,,,,,6
-113.57944444444445,53.31,3012216.2015.5.1,0,0,3012216,2015,,,70,M,,,M,14.9,-4.3,,,1,,,2015-05-01 00:00:00,EDMONTON INTL A,30,12.7,5,AB,,,,,,,,,5.3
-113.57944444444445,53.31,3012216.2015.5.2,0,0.6,3012216,2015,1.6,,56,,,1,,11,-1.9,,,2,,,2015-05-02 00:00:00,EDMONTON INTL A,30,13.4,5,AB,,,,,,,,,4.6
-113.57944444444445,53.31,3012216.2015.5.3,0,0,3012216,2015,0.3,,33,,,0.3,,12.8,-2.9,,,3,,,2015-05-03 00:00:00,EDMONTON INTL A,32,13,5,AB,,,,,,,,,5
-113.57944444444445,53.31,3012216.2015.5.4,0,0,3012216,2015,0,,57,,,0,,18,1.3,,,4,,,2015-05-04 00:00:00,EDMONTON INTL A,8,8.3,5,AB,,,,,,,,,9.7
-113.57944444444445,53.31,3012216.2015.5.5,0,0,3012216,2015,0,,61,T,,0,T,14.3,3.6,,,5,,,2015-05-05 00:00:00,EDMONTON INTL A,9,9,5,AB,,,,,,,,,9
-113.57944444444445,53.31,3012216.2015.5.6,0,11,3012216,2015,11,,46,,2,0,,3.5,-0.6,,,6,,,2015-05-06 00:00:00,EDMONTON INTL A,34,16.5,5,AB,,,,,,,,,1.5
-113.57944444444445,53.31,3012216.2015.5.7,0,0,3012216,2015,0,,33,T,,0,,9.9,-2.8,,,7,,,2015-05-07 00:00:00,EDMONTON INTL A,4,14.4,5,AB,,,,,,T,,,3.6
-113.57944444444445,53.31,3012216.2015.5.8,0,0,3012216,2015,0,,0,,,0,,13.7,-7.3,,,8,,,2015-05-08 00:00:00,EDMONTON INTL A,0,14.8,5,AB,,,,,,,,,3.2
-113.57944444444445,53.31,3012216.2015.5.9,0,0,3012216,2015,0,,50,,,0,,17.4,-1.4,,,9,,,2015-05-09 00:00:00,EDMONTON INTL A,35,10,5,AB,,,,,,,,,8
-113.57944444444445,53.31,3012216.2015.5.10,0,0,3012216,2015,0,,39,,,0,,16.5,0.1,,,10,,,2015-05-10 00:00:00,EDMONTON INTL A,11,9.7,5,AB,,,,,,,,,8.3
-113.57944444444445,53.31,3012216.2015.5.11,0,0,3012216,2015,0,,39,,,0,,15.2,-5.1,,,11,,,2015-05-11 00:00:00,EDMONTON INTL A,16,12.9,5,AB,,,,,,,,,5.1
-113.57944444444445,53.31,3012216.2015.5.12,0,0,3012216,2015,0,,43,,,0,,18.3,-4.6,,,12,,,2015-05-12 00:00:00,EDMONTON INTL A,13,11.1,5,AB,,,,,,,,,6.9
-113.57944444444445,53.31,3012216.2015.5.13,0,0,3012216,2015,0,,56,,,0,,17.3,-1.1,,,13,,,2015-05-13 00:00:00,EDMONTON INTL A,16,9.9,5,AB,,,,,,,,,8.1
-113.57944444444445,53.31,3012216.2015.5.14,0,0,3012216,2015,0,,50,,,0,,18.2,0.5,,,14,,,2015-05-14 00:00:00,EDMONTON INTL A,13,8.6,5,AB,,,,,,,,,9.4
-113.57944444444445,53.31,3012216.2015.5.15,0,0,3012216,2015,0,,48,,,0,,18.3,3.9,,,15,,,2015-05-15 00:00:00,EDMONTON INTL A,17,6.9,5,AB,,,,,,,,,11.1
-113.57944444444445,53.31,3012216.2015.5.16,0,0,3012216,2015,1.4,,54,,,1.4,,12.9,-0.1,,,16,,,2015-05-16 00:00:00,EDMONTON INTL A,3,11.6,5,AB,,,,,,,,,6.4
-113.57944444444445,53.31,3012216.2015.5.17,0,0,3012216,2015,0,,35,,,0,,12.6,-6.8,,,17,,,2015-05-17 00:00:00,EDMONTON INTL A,14,15.1,5,AB,,,,,,,,,2.9
-113.57944444444445,53.31,3012216.2015.5.18,0,0,3012216,2015,0,,48,,,0,,17.9,-1.6,,,18,,,2015-05-18 00:00:00,EDMONTON INTL A,14,9.8,5,AB,,,,,,,,,8.2
-113.57944444444445,53.31,3012216.2015.5.19,0,0,3012216,2015,0,,56,,,0,,21.3,-1.4,,,19,,,2015-05-19 00:00:00,EDMONTON INTL A,16,8,5,AB,,,,,,,,,10
-113.57944444444445,53.31,3012216.2015.5.20,0,0,3012216,2015,0,,54,,,0,,23.2,1.8,,,20,,,2015-05-20 00:00:00,EDMONTON INTL A,15,5.5,5,AB,,,,,,,,,12.5
-113.57944444444445,53.31,3012216.2015.5.21,0,0,3012216,2015,0,,46,,,0,,24.6,4.3,,,21,,,2015-05-21 00:00:00,EDMONTON INTL A,14,3.5,5,AB,,,,,,,,,14.5
-113.57944444444445,53.31,3012216.2015.5.22,0,0,3012216,2015,0,,33,,,0,,26.5,-0.6,,,22,,,2015-05-22 00:00:00,EDMONTON INTL A,13,5,5,AB,,,,,,,,,13
-113.57944444444445,53.31,3012216.2015.5.23,0,0,3012216,2015,0,,35,,,0,,28,1.3,,,23,,,2015-05-23 00:00:00,EDMONTON INTL A,8,3.3,5,AB,,,,,,,,,14.7
-113.57944444444445,53.31,3012216.2015.5.24,0,0,3012216,2015,0,,57,,,0,,27.5,3.9,,,24,,,2015-05-24 00:00:00,EDMONTON INTL A,12,2.3,5,AB,,,,,,,,,15.7
-113.57944444444445,53.31,3012216.2015.5.25,0,0,3012216,2015,0,,80,,,0,,26.8,4.4,,,25,,,2015-05-25 00:00:00,EDMONTON INTL A,7,2.4,5,AB,,,,,,,,,15.6
-113.57944444444445,53.31,3012216.2015.5.26,0,0,3012216,2015,0,,44,,,0,,26,4,,,26,,,2015-05-26 00:00:00,EDMONTON INTL A,25,3,5,AB,,,,,,,,,15
-113.57944444444445,53.31,3012216.2015.5.27,0,0,3012216,2015,0,,52,T,,0,T,25.7,5.8,,,27,,,2015-05-27 00:00:00,EDMONTON INTL A,33,2.2,5,AB,,,,,,,,,15.8
-113.57944444444445,53.31,3012216.2015.5.28,0,0,3012216,2015,,,50,M,,,M,14.9,7.1,,,28,,,2015-05-28 00:00:00,EDMONTON INTL A,3,7,5,AB,,,,,,,,,11
-113.57944444444445,53.31,3012216.2015.5.29,0,0,3012216,2015,0,,43,T,,0,T,15.4,1.7,,,29,,,2015-05-29 00:00:00,EDMONTON INTL A,11,9.4,5,AB,,,,,,,,,8.6
-113.57944444444445,53.31,3012216.2015.5.30,0,0,3012216,2015,0,,72,,,0,,19.1,9.4,,,30,,,2015-05-30 00:00:00,EDMONTON INTL A,14,3.7,5,AB,,,,,,,,,14.3
-113.57944444444445,53.31,3012216.2015.5.31,0,0,3012216,2015,3,,65,,,3,,22.2,8.1,,,31,,,2015-05-31 00:00:00,EDMONTON INTL A,36,2.8,5,AB,,,,,,,,,15.2
-113.57944444444445,53.31,3012216.2015.6.1,0,0,3012216,2015,0,,43,,,0,,19.8,2.2,,,1,,,2015-06-01 00:00:00,EDMONTON INTL A,36,7,6,AB,,,,,,,,,11
-113.57944444444445,53.31,3012216.2015.6.2,0,0,3012216,2015,0.6,,41,,,0.6,,18.8,7.5,,,2,,,2015-06-02 00:00:00,EDMONTON INTL A,13,4.8,6,AB,,,,,,,,,13.2
-113.57944444444445,53.31,3012216.2015.6.3,0,0,3012216,2015,0,,50,,,0,,23.1,8.7,,,3,,,2015-06-03 00:00:00,EDMONTON INTL A,13,2.1,6,AB,,,,,,,,,15.9
-113.57944444444445,53.31,3012216.2015.6.4,0,0,3012216,2015,0,,70,T,,0,T,24.6,9.8,,,4,,,2015-06-04 00:00:00,EDMONTON INTL A,13,0.8,6,AB,,,,,,,,,17.2
-113.57944444444445,53.31,3012216.2015.6.5,0,0,3012216,2015,0,,0,,,0,,24.4,3.3,,,5,,,2015-06-05 00:00:00,EDMONTON INTL A,0,4.1,6,AB,,,,,,,,,13.9
-113.57944444444445,53.31,3012216.2015.6.6,0.3,0,3012216,2015,0,,44,,,0,,25.9,10.7,,,6,,,2015-06-06 00:00:00,EDMONTON INTL A,31,0,6,AB,,,,,,,,,18.3
-113.57944444444445,53.31,3012216.2015.6.7,0,0,3012216,2015,0,,39,,,0,,27.2,8.7,,,7,,,2015-06-07 00:00:00,EDMONTON INTL A,31,0,6,AB,,,,,,,,,18
-113.57944444444445,53.31,3012216.2015.6.8,0,0,3012216,2015,0,,44,,,0,,24.8,10.8,,,8,,,2015-06-08 00:00:00,EDMONTON INTL A,33,0.2,6,AB,,,,,,,,,17.8
-113.57944444444445,53.31,3012216.2015.6.9,0,0,3012216,2015,0,,43,,,0,,25,4.8,,,9,,,2015-06-09 00:00:00,EDMONTON INTL A,36,3.1,6,AB,,,,,,,,,14.9
-113.57944444444445,53.31,3012216.2015.6.10,0,0,3012216,2015,0,,41,,,0,,23.1,3.6,,,10,,,2015-06-10 00:00:00,EDMONTON INTL A,14,4.6,6,AB,,,,,,,,,13.4
-113.57944444444445,53.31,3012216.2015.6.11,0,0,3012216,2015,0.2,,57,,,0.2,,25.6,9.7,,,11,,,2015-06-11 00:00:00,EDMONTON INTL A,34,0.3,6,AB,,,,,,,,,17.7
-113.57944444444445,53.31,3012216.2015.6.12,0,0,3012216,2015,0.2,,52,,,0.2,,19,6,,,12,,,2015-06-12 00:00:00,EDMONTON INTL A,31,5.5,6,AB,,,,,,,,,12.5
-113.57944444444445,53.31,3012216.2015.6.13,0,0,3012216,2015,1.1,,41,,,1.1,,12.8,5.4,,,13,,,2015-06-13 00:00:00,EDMONTON INTL A,34,8.9,6,AB,,,,,,,,,9.1
-113.57944444444445,53.31,3012216.2015.6.14,0,0,3012216,2015,0,,46,T,,0,T,15.3,3.9,,,14,,,2015-06-14 00:00:00,EDMONTON INTL A,32,8.4,6,AB,,,,,,,,,9.6
-113.57944444444445,53.31,3012216.2015.6.15,0,0,3012216,2015,0,,32,,,0,,19.8,1.3,,,15,,,2015-06-15 00:00:00,EDMONTON INTL A,16,7.4,6,AB,,,,,,,,,10.6
-113.57944444444445,53.31,3012216.2015.6.16,0,0,3012216,2015,0.2,,52,,,0.2,,24.6,2.5,,,16,,,2015-06-16 00:00:00,EDMONTON INTL A,33,4.4,6,AB,,,,,,,,,13.6
-113.57944444444445,53.31,3012216.2015.6.17,0,0,3012216,2015,0.4,,0,,,0.4,,17.1,4.7,,,17,,,2015-06-17 00:00:00,EDMONTON INTL A,0,7.1,6,AB,,,,,,,,,10.9
-113.57944444444445,53.31,3012216.2015.6.18,0,0,3012216,2015,0,,39,,,0,,21.8,4.1,,,18,,,2015-06-18 00:00:00,EDMONTON INTL A,17,5,6,AB,,,,,,,,,13
-113.57944444444445,53.31,3012216.2015.6.19,0,0,3012216,2015,17.6,,52,,,17.6,,23,6.2,,,19,,,2015-06-19 00:00:00,EDMONTON INTL A,31,3.4,6,AB,,,,,,,,,14.6
-113.57944444444445,53.31,3012216.2015.6.20,0,0,3012216,2015,0,,41,T,,0,T,18.9,5.3,,,20,,,2015-06-20 00:00:00,EDMONTON INTL A,34,5.9,6,AB,,,,,,,,,12.1
-113.57944444444445,53.31,3012216.2015.6.21,0,0,3012216,2015,0,,41,T,,0,T,21.3,3.5,,,21,,,2015-06-21 00:00:00,EDMONTON INTL A,34,5.6,6,AB,,,,,,,,,12.4
-113.57944444444445,53.31,3012216.2015.6.22,0,0,3012216,2015,2,,52,,,2,,23.8,5.4,,,22,,,2015-06-22 00:00:00,EDMONTON INTL A,23,3.4,6,AB,,,,,,,,,14.6
-113.57944444444445,53.31,3012216.2015.6.23,0,0,3012216,2015,0,,37,T,,0,T,23.5,8.4,,,23,,,2015-06-23 00:00:00,EDMONTON INTL A,23,2,6,AB,,,,,,,,,16
-113.57944444444445,53.31,3012216.2015.6.24,0,0,3012216,2015,0,,0,,,0,,27.5,5.3,,,24,,,2015-06-24 00:00:00,EDMONTON INTL A,0,1.6,6,AB,,,,,,,,,16.4
-113.57944444444445,53.31,3012216.2015.6.25,1.2,0,3012216,2015,0,,0,,,0,,28.4,9.9,,,25,,,2015-06-25 00:00:00,EDMONTON INTL A,0,0,6,AB,,,,,,,,,19.2
-113.57944444444445,53.31,3012216.2015.6.26,3.5,0,3012216,2015,1,,37,,,1,,28.3,14.7,,,26,,,2015-06-26 00:00:00,EDMONTON INTL A,27,0,6,AB,,,,,,,,,21.5
-113.57944444444445,53.31,3012216.2015.6.27,2.7,0,3012216,2015,0,,44,,,0,,29.9,11.4,,,27,,,2015-06-27 00:00:00,EDMONTON INTL A,18,0,6,AB,,,,,,,,,20.7
-113.57944444444445,53.31,3012216.2015.6.28,3.3,0,3012216,2015,0,,37,,,0,,31.3,11.2,,,28,,,2015-06-28 00:00:00,EDMONTON INTL A,34,0,6,AB,,,,,,,,,21.3
-113.57944444444445,53.31,3012216.2015.6.29,0,0,3012216,2015,10.2,,41,,,10.2,,19.3,13.9,,,29,,,2015-06-29 00:00:00,EDMONTON INTL A,16,1.4,6,AB,,,,,,,,,16.6
-113.57944444444445,53.31,3012216.2015.6.30,0.2,0,3012216,2015,7,,0,,,7,,21.7,14.7,,,30,,,2015-06-30 00:00:00,EDMONTON INTL A,0,0,6,AB,,,,,,,,,18.2
-113.57944444444445,53.31,3012216.2015.7.1,1.6,0,3012216,2015,0.2,,35,,,0.2,,25.1,14.1,,,1,,,2015-07-01 00:00:00,EDMONTON INTL A,32,0,7,AB,,,,,,,,,19.6
-113.57944444444445,53.31,3012216.2015.7.2,1.3,0,3012216,2015,0,,0,,,0,,28.3,10.3,,,2,,,2015-07-02 00:00:00,EDMONTON INTL A,0,0,7,AB,,,,,,,,,19.3
-113.57944444444445,53.31,3012216.2015.7.3,2.5,0,3012216,2015,0.6,,35,,,0.6,,27.6,13.3,,,3,,,2015-07-03 00:00:00,EDMONTON INTL A,34,0,7,AB,,,,,,,,,20.5
-113.57944444444445,53.31,3012216.2015.7.4,0,0,3012216,2015,0.4,,52,,,0.4,,21.5,10.9,,,4,,,2015-07-04 00:00:00,EDMONTON INTL A,35,1.8,7,AB,,,,,,,,,16.2
-113.57944444444445,53.31,3012216.2015.7.5,0,0,3012216,2015,0.4,,43,,,0.4,,19.4,6.7,,,5,,,2015-07-05 00:00:00,EDMONTON INTL A,33,4.9,7,AB,,,,,,,,,13.1
-113.57944444444445,53.31,3012216.2015.7.6,0,0,3012216,2015,0,,33,,,0,,23.8,4.4,,,6,,,2015-07-06 00:00:00,EDMONTON INTL A,19,3.9,7,AB,,,,,,,,,14.1
-113.57944444444445,53.31,3012216.2015.7.7,0,0,3012216,2015,0,,35,,,0,,20.3,8.4,,,7,,,2015-07-07 00:00:00,EDMONTON INTL A,30,3.6,7,AB,,,,,,,,,14.4
-113.57944444444445,53.31,3012216.2015.7.8,1.8,0,3012216,2015,0,,35,,,0,,30.1,9.4,,,8,,,2015-07-08 00:00:00,EDMONTON INTL A,17,0,7,AB,,,,,,,,,19.8
-113.57944444444445,53.31,3012216.2015.7.9,4,0,3012216,2015,0,,0,,,0,,32.6,11.3,,,9,,,2015-07-09 00:00:00,EDMONTON INTL A,0,0,7,AB,,,,,,,,,22
-113.57944444444445,53.31,3012216.2015.7.10,3.2,0,3012216,2015,0,,43,T,,0,T,28.6,13.7,,,10,,,2015-07-10 00:00:00,EDMONTON INTL A,10,0,7,AB,,,,,,,,,21.2
-113.57944444444445,53.31,3012216.2015.7.11,5,0,3012216,2015,0,,44,,,0,,29.3,16.6,,,11,,,2015-07-11 00:00:00,EDMONTON INTL A,11,0,7,AB,,,,,,,,,23
-113.57944444444445,53.31,3012216.2015.7.12,3.8,0,3012216,2015,10.2,,57,,,10.2,,29,14.5,,,12,,,2015-07-12 00:00:00,EDMONTON INTL A,36,0,7,AB,,,,,,,,,21.8
-113.57944444444445,53.31,3012216.2015.7.13,1,0,3012216,2015,0.2,,44,,,0.2,,24.3,13.6,,,13,,,2015-07-13 00:00:00,EDMONTON INTL A,25,0,7,AB,,,,,,,,,19
-113.57944444444445,53.31,3012216.2015.7.14,0.2,0,3012216,2015,0,,32,,,0,,24.7,11.6,,,14,,,2015-07-14 00:00:00,EDMONTON INTL A,29,0,7,AB,,,,,,,,,18.2
-113.57944444444445,53.31,3012216.2015.7.15,0.6,0,3012216,2015,0,,46,T,,0,T,25.9,11.2,,,15,,,2015-07-15 00:00:00,EDMONTON INTL A,26,0,7,AB,,,,,,,,,18.6
-113.57944444444445,53.31,3012216.2015.7.16,0,0,3012216,2015,10.5,,52,,,10.5,,18.4,11,,,16,,,2015-07-16 00:00:00,EDMONTON INTL A,31,3.3,7,AB,,,,,,,,,14.7
-113.57944444444445,53.31,3012216.2015.7.17,0,0,3012216,2015,37.4,,70,,,37.4,,21.4,11.3,,,17,,,2015-07-17 00:00:00,EDMONTON INTL A,32,1.6,7,AB,,,,,,,,,16.4
-113.57944444444445,53.31,3012216.2015.7.18,0,0,3012216,2015,0,,39,T,,0,T,25.4,9.6,,,18,,,2015-07-18 00:00:00,EDMONTON INTL A,26,0.5,7,AB,,,,,,,,,17.5
-113.57944444444445,53.31,3012216.2015.7.19,1,0,3012216,2015,1.2,,48,,,1.2,,24.3,13.7,,,19,,,2015-07-19 00:00:00,EDMONTON INTL A,31,0,7,AB,,,,,,,,,19
-113.57944444444445,53.31,3012216.2015.7.20,1.3,0,3012216,2015,12.2,,83,,,12.2,,24.9,13.6,,,20,,,2015-07-20 00:00:00,EDMONTON INTL A,28,0,7,AB,,,,,,,,,19.3
-113.57944444444445,53.31,3012216.2015.7.21,0,0,3012216,2015,4.6,,54,,,4.6,,22.8,9.5,,,21,,,2015-07-21 00:00:00,EDMONTON INTL A,29,1.8,7,AB,,,,,,,,,16.2
-113.57944444444445,53.31,3012216.2015.7.22,0,0,3012216,2015,2,,43,,,2,,19.2,6.6,,,22,,,2015-07-22 00:00:00,EDMONTON INTL A,20,5.1,7,AB,,,,,,,,,12.9
-113.57944444444445,53.31,3012216.2015.7.23,0,0,3012216,2015,7.8,,57,,,7.8,,21.3,6.1,,,23,,,2015-07-23 00:00:00,EDMONTON INTL A,30,4.3,7,AB,,,,,,,,,13.7
-113.57944444444445,53.31,3012216.2015.7.24,0,0,3012216,2015,0.2,,0,,,0.2,,24.4,7.6,,,24,,,2015-07-24 00:00:00,EDMONTON INTL A,0,2,7,AB,,,,,,,,,16
-113.57944444444445,53.31,3012216.2015.7.25,0,0,3012216,2015,6.8,,35,,,6.8,,20.5,8,,,25,,,2015-07-25 00:00:00,EDMONTON INTL A,33,3.7,7,AB,,,,,,,,,14.3
-113.57944444444445,53.31,3012216.2015.7.26,0,0,3012216,2015,0,,0,,,0,,20.7,7.4,,,26,,,2015-07-26 00:00:00,EDMONTON INTL A,0,3.9,7,AB,,,,,,,,,14.1
-113.57944444444445,53.31,3012216.2015.7.27,0,0,3012216,2015,0.2,,0,,,0.2,,21.5,7.2,,,27,,,2015-07-27 00:00:00,EDMONTON INTL A,0,3.6,7,AB,,,,,,,,,14.4
-113.57944444444445,53.31,3012216.2015.7.28,0,0,3012216,2015,0,,50,,,0,,23.1,5.4,,,28,,,2015-07-28 00:00:00,EDMONTON INTL A,31,3.7,7,AB,,,,,,,,,14.3
-113.57944444444445,53.31,3012216.2015.7.29,0,0,3012216,2015,0.2,,56,,,0.2,,22.7,6.3,,,29,,,2015-07-29 00:00:00,EDMONTON INTL A,32,3.5,7,AB,,,,,,,,,14.5
-113.57944444444445,53.31,3012216.2015.7.30,0,0,3012216,2015,0,,0,,,0,,24,7.5,,,30,,,2015-07-30 00:00:00,EDMONTON INTL A,0,2.2,7,AB,,,,,,,,,15.8
-113.57944444444445,53.31,3012216.2015.7.31,0,0,3012216,2015,0,,32,,,0,,28,7.3,,,31,,,2015-07-31 00:00:00,EDMONTON INTL A,17,0.3,7,AB,,,,,,,,,17.7
-113.57944444444445,53.31,3012216.2015.8.1,0,0,3012216,2015,2.2,,32,,,2.2,,24,9.1,,,1,,,2015-08-01 00:00:00,EDMONTON INTL A,31,1.4,8,AB,,,,,,,,,16.6
-113.57944444444445,53.31,3012216.2015.8.2,0,0,3012216,2015,0,,0,,,0,,25.4,10.3,,,2,,,2015-08-02 00:00:00,EDMONTON INTL A,0,0.1,8,AB,,,,,,,,,17.9
-113.57944444444445,53.31,3012216.2015.8.3,3.3,0,3012216,2015,1.9,,37,,,1.9,,27.7,14.9,,,3,,,2015-08-03 00:00:00,EDMONTON INTL A,14,0,8,AB,,,,,,,,,21.3
-113.57944444444445,53.31,3012216.2015.8.4,0,0,3012216,2015,0,,35,T,,0,T,20.7,11.5,,,4,,,2015-08-04 00:00:00,EDMONTON INTL A,13,1.9,8,AB,,,,,,,,,16.1
-113.57944444444445,53.31,3012216.2015.8.5,0,0,3012216,2015,0,,33,T,,0,T,18.6,6.7,,,5,,,2015-08-05 00:00:00,EDMONTON INTL A,33,5.3,8,AB,,,,,,,,,12.7
-113.57944444444445,53.31,3012216.2015.8.6,0,0,3012216,2015,0,,0,,,0,,21.2,5,,,6,,,2015-08-06 00:00:00,EDMONTON INTL A,0,4.9,8,AB,,,,,,,,,13.1
-113.57944444444445,53.31,3012216.2015.8.7,0,0,3012216,2015,0,,32,,,0,,22.7,9.1,,,7,,,2015-08-07 00:00:00,EDMONTON INTL A,30,2.1,8,AB,,,,,,,,,15.9
-113.57944444444445,53.31,3012216.2015.8.8,0,0,3012216,2015,0,,46,,,0,,26.9,8.1,,,8,,,2015-08-08 00:00:00,EDMONTON INTL A,21,0.5,8,AB,,,,,,,,,17.5
-113.57944444444445,53.31,3012216.2015.8.9,0,0,3012216,2015,0,,33,,,0,,28.2,6.3,,,9,,,2015-08-09 00:00:00,EDMONTON INTL A,34,0.7,8,AB,,,,,,,,,17.3
-113.57944444444445,53.31,3012216.2015.8.10,0,,3012216,2015,,,0,M,,,M,28.2,6.5,,,10,,,2015-08-10 00:00:00,EDMONTON INTL A,0,0.6,8,AB,,,,,,M,,,17.4
-113.57944444444445,53.31,3012216.2015.8.11,0.5,0,3012216,2015,0,,0,,,0,,28.9,8.1,,,11,,,2015-08-11 00:00:00,EDMONTON INTL A,0,0,8,AB,,,,,,,,,18.5
-113.57944444444445,53.31,3012216.2015.8.12,0.6,0,3012216,2015,0,,0,,,0,,29.4,7.8,,,12,,,2015-08-12 00:00:00,EDMONTON INTL A,0,0,8,AB,,,,,,,,,18.6
-113.57944444444445,53.31,3012216.2015.8.13,1.8,0,3012216,2015,0,,0,,,0,,29.5,10,,,13,,,2015-08-13 00:00:00,EDMONTON INTL A,0,0,8,AB,,,,,,,,,19.8
-113.57944444444445,53.31,3012216.2015.8.14,0,0,3012216,2015,0,,32,T,,0,T,21.7,6.6,,,14,,,2015-08-14 00:00:00,EDMONTON INTL A,1,3.8,8,AB,,,,,,,,,14.2
-113.57944444444445,53.31,3012216.2015.8.15,0,0,3012216,2015,8.4,,111,,,8.4,,14.9,9,,,15,,,2015-08-15 00:00:00,EDMONTON INTL A,3,6,8,AB,,,,,,,,,12
-113.57944444444445,53.31,3012216.2015.8.16,0,0,3012216,2015,0,,0,T,,0,T,15.8,2.8,,,16,,,2015-08-16 00:00:00,EDMONTON INTL A,0,8.7,8,AB,,,,,,,,,9.3
-113.57944444444445,53.31,3012216.2015.8.17,0,0,3012216,2015,0.4,,46,,,0.4,,21.3,0.9,,,17,,,2015-08-17 00:00:00,EDMONTON INTL A,1,6.9,8,AB,,,,,,,,,11.1
-113.57944444444445,53.31,3012216.2015.8.18,0,0,3012216,2015,1.6,,0,,,1.6,,20.4,6.2,,,18,,,2015-08-18 00:00:00,EDMONTON INTL A,0,4.7,8,AB,,,,,,,,,13.3
-113.57944444444445,53.31,3012216.2015.8.19,0,0,3012216,2015,2,,43,,,2,,26.5,7.1,,,19,,,2015-08-19 00:00:00,EDMONTON INTL A,1,1.2,8,AB,,,,,,,,,16.8
-113.57944444444445,53.31,3012216.2015.8.20,0,0,3012216,2015,8.8,,32,,,8.8,,20.5,5.8,,,20,,,2015-08-20 00:00:00,EDMONTON INTL A,34,4.8,8,AB,,,,,,,,,13.2
-113.57944444444445,53.31,3012216.2015.8.21,0,0,3012216,2015,,,39,M,,,M,12.7,5.9,,,21,,,2015-08-21 00:00:00,EDMONTON INTL A,32,8.7,8,AB,,,,,,,,,9.3
-113.57944444444445,53.31,3012216.2015.8.22,0,0,3012216,2015,0,,35,,,0,,17,0.8,,,22,,,2015-08-22 00:00:00,EDMONTON INTL A,27,9.1,8,AB,,,,,,,,,8.9
-113.57944444444445,53.31,3012216.2015.8.23,0,0,3012216,2015,0,,0,,,0,,23.2,0.9,,,23,,,2015-08-23 00:00:00,EDMONTON INTL A,0,5.9,8,AB,,,,,,,,,12.1
-113.57944444444445,53.31,3012216.2015.8.24,0,0,3012216,2015,0,,41,,,0,,23,5.5,,,24,,,2015-08-24 00:00:00,EDMONTON INTL A,33,3.7,8,AB,,,,,,,,,14.3
-113.57944444444445,53.31,3012216.2015.8.25,0,0,3012216,2015,0,,0,,,0,,23.6,4.3,,,25,,,2015-08-25 00:00:00,EDMONTON INTL A,0,4,8,AB,,,,,,,,,14
-113.57944444444445,53.31,3012216.2015.8.26,0,0,3012216,2015,0,,0,,,0,,22.4,7.4,,,26,,,2015-08-26 00:00:00,EDMONTON INTL A,0,3.1,8,AB,,,,,,,,,14.9
-113.57944444444445,53.31,3012216.2015.8.27,0,0,3012216,2015,0,,0,,,0,,26.4,7.4,,,27,,,2015-08-27 00:00:00,EDMONTON INTL A,0,1.1,8,AB,,,,,,,,,16.9
-113.57944444444445,53.31,3012216.2015.8.28,0,0,3012216,2015,0,,33,,,0,,27.5,5,,,28,,,2015-08-28 00:00:00,EDMONTON INTL A,22,1.7,8,AB,,,,,,,,,16.3
-113.57944444444445,53.31,3012216.2015.8.29,0,0,3012216,2015,0,,65,,,0,,25.2,6.6,,,29,,,2015-08-29 00:00:00,EDMONTON INTL A,12,2.1,8,AB,,,,,,,,,15.9
-113.57944444444445,53.31,3012216.2015.8.30,0,0,3012216,2015,0,,37,,,0,,24.7,3.9,,,30,,,2015-08-30 00:00:00,EDMONTON INTL A,28,3.7,8,AB,,,,,,,,,14.3
-113.57944444444445,53.31,3012216.2015.8.31,0,0,3012216,2015,0,,0,,,0,,23.7,1.4,,,31,,,2015-08-31 00:00:00,EDMONTON INTL A,0,5.4,8,AB,,,,,,,,,12.6
