CSDUID,CSD,Period,IndicatorSummaryDescription,Age,Age Group,Gender,UnitOfMeasure,OriginalValue,,,,Total Population
4811061,Edmonton,2003,Population,50,50-54,Female,,4999,,,,
4811061,Edmonton,2004,Population,50,50-54,Female,,5388,,,,
4811061,Edmonton,2005,Population,50,50-54,Female,,5523,,,,
4811061,Edmonton,2006,Population,50,50-54,Female,,5720,,,,
4811061,Edmonton,2007,Population,50,50-54,Female,,5686,,,,
4811061,Edmonton,2008,Population,50,50-54,Female,,5925,,,,
4811061,Edmonton,2009,Population,50,50-54,Female,,5985,,,,
4811061,Edmonton,2010,Population,50,50-54,Female,,6042,,,,
4811061,Edmonton,2011,Population,50,50-54,Female,,6232,,,,
4811061,Edmonton,2012,Population,50,50-54,Female,,6188,,,,
4811061,Edmonton,2013,Population,50,50-54,Female,,6373,,,,
4811061,Edmonton,2014,Population,50,50-54,Female,,6282,,,,
4811061,Edmonton,2015,Population,50,50-54,Female,,6017,,,,
4811061,Edmonton,2016,Population,50,50-54,Female,,5733,,,,
4811061,Edmonton,2017,Population,50,50-54,Female,,5707,,,,
4811061,Edmonton,2018,Population,50,50-54,Female,,5693,,,,
4811061,Edmonton,2019,Population,50,50-54,Female,,6078,,,,
4811061,Edmonton,2020,Population,50,50-54,Female,,6059,,,,
4811061,Edmonton,2021,Population,50,50-54,Female,,6276,,,,
4811061,Edmonton,2022,Population,50,50-54,Female,,6144,,,,
4811061,Edmonton,2023,Population,50,50-54,Female,,6446,,,,
4811061,Edmonton,2001,Population,50,50-54,Male,,4507,,,,
4811061,Edmonton,2002,Population,50,50-54,Male,,4778,,,,
4811061,Edmonton,2003,Population,50,50-54,Male,,4999,,,,
4811061,Edmonton,2004,Population,50,50-54,Male,,5445,,,,
4811061,Edmonton,2005,Population,50,50-54,Male,,5677,,,,
4811061,Edmonton,2006,Population,50,50-54,Male,,5854,,,,
4811061,Edmonton,2007,Population,50,50-54,Male,,6039,,,,
4811061,Edmonton,2008,Population,50,50-54,Male,,6249,,,,
4811061,Edmonton,2009,Population,50,50-54,Male,,6302,,,,
4811061,Edmonton,2010,Population,50,50-54,Male,,6478,,,,
4811061,Edmonton,2011,Population,50,50-54,Male,,6635,,,,
4811061,Edmonton,2012,Population,50,50-54,Male,,6379,,,,
4811061,Edmonton,2013,Population,50,50-54,Male,,6715,,,,
4811061,Edmonton,2014,Population,50,50-54,Male,,6666,,,,
4811061,Edmonton,2015,Population,50,50-54,Male,,6465,,,,
4811061,Edmonton,2016,Population,50,50-54,Male,,6022,,,,
4811061,Edmonton,2017,Population,50,50-54,Male,,5786,,,,
4811061,Edmonton,2018,Population,50,50-54,Male,,6055,,,,
4811061,Edmonton,2019,Population,50,50-54,Male,,6083,,,,
4811061,Edmonton,2020,Population,50,50-54,Male,,6438,,,,
4811061,Edmonton,2021,Population,50,50-54,Male,,6585,,,,
4811061,Edmonton,2022,Population,50,50-54,Male,,6446,,,,
4811061,Edmonton,2023,Population,50,50-54,Male,,6536,,,,
4811061,Edmonton,2001,Population,51,50-54,Female,,4264,,,,
4811061,Edmonton,2002,Population,51,50-54,Female,,4477,,,,
4811061,Edmonton,2003,Population,51,50-54,Female,,4672,,,,
4811061,Edmonton,2004,Population,51,50-54,Female,,5009,,,,
4811061,Edmonton,2005,Population,51,50-54,Female,,5411,,,,
4811061,Edmonton,2006,Population,51,50-54,Female,,5570,,,,
4811061,Edmonton,2007,Population,51,50-54,Female,,5830,,,,
4811061,Edmonton,2008,Population,51,50-54,Female,,5751,,,,
4811061,Edmonton,2009,Population,51,50-54,Female,,6042,,,,
4811061,Edmonton,2010,Population,51,50-54,Female,,6072,,,,
4811061,Edmonton,2011,Population,51,50-54,Female,,6113,,,,
4811061,Edmonton,2012,Population,51,50-54,Female,,6234,,,,
4811061,Edmonton,2013,Population,51,50-54,Female,,6192,,,,
4811061,Edmonton,2014,Population,51,50-54,Female,,6430,,,,
4811061,Edmonton,2015,Population,51,50-54,Female,,6279,,,,
4811061,Edmonton,2016,Population,51,50-54,Female,,6020,,,,
4811061,Edmonton,2017,Population,51,50-54,Female,,5744,,,,
4811061,Edmonton,2018,Population,51,50-54,Female,,5696,,,,
4811061,Edmonton,2019,Population,51,50-54,Female,,5680,,,,
4811061,Edmonton,2020,Population,51,50-54,Female,,6053,,,,
4811061,Edmonton,2021,Population,51,50-54,Female,,6034,,,,
4811061,Edmonton,2022,Population,51,50-54,Female,,6275,,,,
4811061,Edmonton,2023,Population,51,50-54,Female,,6242,,,,
4811061,Edmonton,2001,Population,51,50-54,Male,,4349,,,,
4811061,Edmonton,2002,Population,51,50-54,Male,,4517,,,,
4811061,Edmonton,2003,Population,51,50-54,Male,,4730,,,,
4811061,Edmonton,2004,Population,51,50-54,Male,,4947,,,,
4811061,Edmonton,2005,Population,51,50-54,Male,,5424,,,,
4811061,Edmonton,2006,Population,51,50-54,Male,,5634,,,,
4811061,Edmonton,2007,Population,51,50-54,Male,,5876,,,,
4811061,Edmonton,2008,Population,51,50-54,Male,,6055,,,,
4811061,Edmonton,2009,Population,51,50-54,Male,,6284,,,,
4811061,Edmonton,2010,Population,51,50-54,Male,,6281,,,,
4811061,Edmonton,2011,Population,51,50-54,Male,,6488,,,,
4811061,Edmonton,2012,Population,51,50-54,Male,,6570,,,,
4811061,Edmonton,2013,Population,51,50-54,Male,,6357,,,,
4811061,Edmonton,2014,Population,51,50-54,Male,,6752,,,,
4811061,Edmonton,2015,Population,51,50-54,Male,,6620,,,,
4811061,Edmonton,2016,Population,51,50-54,Male,,6365,,,,
4811061,Edmonton,2017,Population,51,50-54,Male,,6032,,,,
4811061,Edmonton,2018,Population,51,50-54,Male,,5740,,,,
4811061,Edmonton,2019,Population,51,50-54,Male,,6023,,,,
4811061,Edmonton,2020,Population,51,50-54,Male,,6096,,,,
4811061,Edmonton,2021,Population,51,50-54,Male,,6461,,,,
4811061,Edmonton,2022,Population,51,50-54,Male,,6525,,,,
4811061,Edmonton,2023,Population,51,50-54,Male,,6523,,,,
4811061,Edmonton,2001,Population,52,50-54,Female,,4076,,,,
4811061,Edmonton,2002,Population,52,50-54,Female,,4253,,,,
4811061,Edmonton,2003,Population,52,50-54,Female,,4459,,,,
4811061,Edmonton,2004,Population,52,50-54,Female,,4668,,,,
4811061,Edmonton,2005,Population,52,50-54,Female,,5017,,,,
4811061,Edmonton,2006,Population,52,50-54,Female,,5388,,,,
4811061,Edmonton,2007,Population,52,50-54,Female,,5528,,,,
4811061,Edmonton,2008,Population,52,50-54,Female,,5746,,,,
4811061,Edmonton,2009,Population,52,50-54,Female,,5700,,,,
4811061,Edmonton,2010,Population,52,50-54,Female,,5976,,,,
4811061,Edmonton,2011,Population,52,50-54,Female,,6012,,,,
4811061,Edmonton,2012,Population,52,50-54,Female,,6147,,,,
4811061,Edmonton,2013,Population,52,50-54,Female,,6295,,,,
4811061,Edmonton,2014,Population,52,50-54,Female,,6265,,,,
4811061,Edmonton,2015,Population,52,50-54,Female,,6508,,,,
4811061,Edmonton,2016,Population,52,50-54,Female,,6304,,,,
4811061,Edmonton,2017,Population,52,50-54,Female,,6050,,,,
4811061,Edmonton,2018,Population,52,50-54,Female,,5743,,,,
4811061,Edmonton,2019,Population,52,50-54,Female,,5725,,,,
4811061,Edmonton,2020,Population,52,50-54,Female,,5659,,,,
4811061,Edmonton,2021,Population,52,50-54,Female,,5991,,,,
4811061,Edmonton,2022,Population,52,50-54,Female,,6048,,,,
4811061,Edmonton,2023,Population,52,50-54,Female,,6364,,,,
4811061,Edmonton,2001,Population,52,50-54,Male,,4084,,,,
4811061,Edmonton,2002,Population,52,50-54,Male,,4366,,,,
4811061,Edmonton,2003,Population,52,50-54,Male,,4515,,,,
4811061,Edmonton,2004,Population,52,50-54,Male,,4721,,,,
4811061,Edmonton,2005,Population,52,50-54,Male,,4935,,,,
4811061,Edmonton,2006,Population,52,50-54,Male,,5430,,,,
4811061,Edmonton,2007,Population,52,50-54,Male,,5759,,,,
4811061,Edmonton,2008,Population,52,50-54,Male,,5937,,,,
4811061,Edmonton,2009,Population,52,50-54,Male,,6158,,,,
4811061,Edmonton,2010,Population,52,50-54,Male,,6381,,,,
4811061,Edmonton,2011,Population,52,50-54,Male,,6347,,,,
4811061,Edmonton,2012,Population,52,50-54,Male,,6471,,,,
4811061,Edmonton,2013,Population,52,50-54,Male,,6611,,,,
4811061,Edmonton,2014,Population,52,50-54,Male,,6339,,,,
4811061,Edmonton,2015,Population,52,50-54,Male,,6722,,,,
4811061,Edmonton,2016,Population,52,50-54,Male,,6596,,,,
4811061,Edmonton,2017,Population,52,50-54,Male,,6385,,,,
4811061,Edmonton,2018,Population,52,50-54,Male,,6038,,,,
4811061,Edmonton,2019,Population,52,50-54,Male,,5738,,,,
4811061,Edmonton,2020,Population,52,50-54,Male,,6007,,,,
4811061,Edmonton,2021,Population,52,50-54,Male,,6175,,,,
4811061,Edmonton,2022,Population,52,50-54,Male,,6429,,,,
4811061,Edmonton,2023,Population,52,50-54,Male,,6612,,,,
4811061,Edmonton,2001,Population,53,50-54,Female,,4050,,,,
4811061,Edmonton,2002,Population,53,50-54,Female,,3990,,,,
4811061,Edmonton,2003,Population,53,50-54,Female,,4175,,,,
4811061,Edmonton,2004,Population,53,50-54,Female,,4392,,,,
4811061,Edmonton,2005,Population,53,50-54,Female,,4619,,,,
4811061,Edmonton,2006,Population,53,50-54,Female,,5001,,,,
4811061,Edmonton,2007,Population,53,50-54,Female,,5376,,,,
4811061,Edmonton,2008,Population,53,50-54,Female,,5493,,,,
4811061,Edmonton,2009,Population,53,50-54,Female,,5724,,,,
4811061,Edmonton,2010,Population,53,50-54,Female,,5672,,,,
4811061,Edmonton,2011,Population,53,50-54,Female,,5932,,,,
4811061,Edmonton,2012,Population,53,50-54,Female,,5989,,,,
4811061,Edmonton,2013,Population,53,50-54,Female,,6125,,,,
4811061,Edmonton,2014,Population,53,50-54,Female,,6298,,,,
4811061,Edmonton,2015,Population,53,50-54,Female,,6223,,,,
4811061,Edmonton,2016,Population,53,50-54,Female,,6484,,,,
4811061,Edmonton,2017,Population,53,50-54,Female,,6327,,,,
4811061,Edmonton,2018,Population,53,50-54,Female,,6097,,,,
4811061,Edmonton,2019,Population,53,50-54,Female,,5767,,,,
4811061,Edmonton,2020,Population,53,50-54,Female,,5772,,,,
4811061,Edmonton,2021,Population,53,50-54,Female,,5823,,,,
4811061,Edmonton,2022,Population,53,50-54,Female,,6002,,,,
4811061,Edmonton,2023,Population,53,50-54,Female,,6163,,,,
4811061,Edmonton,2001,Population,53,50-54,Male,,4043,,,,
4811061,Edmonton,2002,Population,53,50-54,Male,,4069,,,,
4811061,Edmonton,2003,Population,53,50-54,Male,,4326,,,,
4811061,Edmonton,2004,Population,53,50-54,Male,,4486,,,,
4811061,Edmonton,2005,Population,53,50-54,Male,,4701,,,,
4811061,Edmonton,2006,Population,53,50-54,Male,,4923,,,,
4811061,Edmonton,2007,Population,53,50-54,Male,,5426,,,,
4811061,Edmonton,2008,Population,53,50-54,Male,,5722,,,,
4811061,Edmonton,2009,Population,53,50-54,Male,,5888,,,,
4811061,Edmonton,2010,Population,53,50-54,Male,,6081,,,,
4811061,Edmonton,2011,Population,53,50-54,Male,,6304,,,,
4811061,Edmonton,2012,Population,53,50-54,Male,,6284,,,,
4811061,Edmonton,2013,Population,53,50-54,Male,,6462,,,,
4811061,Edmonton,2014,Population,53,50-54,Male,,6597,,,,
4811061,Edmonton,2015,Population,53,50-54,Male,,6216,,,,
4811061,Edmonton,2016,Population,53,50-54,Male,,6607,,,,
4811061,Edmonton,2017,Population,53,50-54,Male,,6558,,,,
4811061,Edmonton,2018,Population,53,50-54,Male,,6356,,,,
4811061,Edmonton,2019,Population,53,50-54,Male,,6038,,,,
4811061,Edmonton,2020,Population,53,50-54,Male,,5680,,,,
4811061,Edmonton,2021,Population,53,50-54,Male,,5978,,,,
4811061,Edmonton,2022,Population,53,50-54,Male,,6137,,,,
4811061,Edmonton,2023,Population,53,50-54,Male,,6475,,,,
4811061,Edmonton,2001,Population,54,50-54,Female,,3945,,,,
4811061,Edmonton,2002,Population,54,50-54,Female,,4024,,,,
4811061,Edmonton,2003,Population,54,50-54,Female,,3964,,,,
4811061,Edmonton,2004,Population,54,50-54,Female,,4176,,,,
4811061,Edmonton,2005,Population,54,50-54,Female,,4433,,,,
4811061,Edmonton,2006,Population,54,50-54,Female,,4689,,,,
4811061,Edmonton,2007,Population,54,50-54,Female,,5002,,,,
4811061,Edmonton,2008,Population,54,50-54,Female,,5366,,,,
4811061,Edmonton,2009,Population,54,50-54,Female,,5504,,,,
4811061,Edmonton,2010,Population,54,50-54,Female,,5726,,,,
4811061,Edmonton,2011,Population,54,50-54,Female,,5705,,,,
4811061,Edmonton,2012,Population,54,50-54,Female,,5904,,,,
4811061,Edmonton,2013,Population,54,50-54,Female,,5991,,,,
4811061,Edmonton,2014,Population,54,50-54,Female,,6113,,,,
4811061,Edmonton,2015,Population,54,50-54,Female,,6275,,,,
4811061,Edmonton,2016,Population,54,50-54,Female,,6186,,,,
4811061,Edmonton,2017,Population,54,50-54,Female,,6477,,,,
4811061,Edmonton,2018,Population,54,50-54,Female,,6286,,,,
4811061,Edmonton,2019,Population,54,50-54,Female,,6102,,,,
4811061,Edmonton,2020,Population,54,50-54,Female,,5731,,,,
4811061,Edmonton,2021,Population,54,50-54,Female,,5767,,,,
4811061,Edmonton,2022,Population,54,50-54,Female,,5813,,,,
4811061,Edmonton,2023,Population,54,50-54,Female,,6100,,,,
4811061,Edmonton,2001,Population,54,50-54,Male,,3920,,,,
4811061,Edmonton,2002,Population,54,50-54,Male,,4024,,,,
4811061,Edmonton,2003,Population,54,50-54,Male,,4045,,,,
4811061,Edmonton,2004,Population,54,50-54,Male,,4307,,,,
4811061,Edmonton,2005,Population,54,50-54,Male,,4498,,,,
4811061,Edmonton,2006,Population,54,50-54,Male,,4706,,,,
4811061,Edmonton,2007,Population,54,50-54,Male,,4968,,,,
4811061,Edmonton,2008,Population,54,50-54,Male,,5432,,,,
4811061,Edmonton,2009,Population,54,50-54,Male,,5750,,,,
4811061,Edmonton,2010,Population,54,50-54,Male,,5862,,,,
4811061,Edmonton,2011,Population,54,50-54,Male,,6082,,,,
4811061,Edmonton,2012,Population,54,50-54,Male,,6348,,,,
4811061,Edmonton,2013,Population,54,50-54,Male,,6357,,,,
4811061,Edmonton,2014,Population,54,50-54,Male,,6532,,,,
4811061,Edmonton,2015,Population,54,50-54,Male,,6621,,,,
4811061,Edmonton,2016,Population,54,50-54,Male,,6220,,,,
4811061,Edmonton,2017,Population,54,50-54,Male,,6609,,,,
4811061,Edmonton,2018,Population,54,50-54,Male,,6559,,,,
4811061,Edmonton,2019,Population,54,50-54,Male,,6381,,,,
4811061,Edmonton,2020,Population,54,50-54,Male,,6019,,,,
4811061,Edmonton,2021,Population,54,50-54,Male,,5719,,,,
4811061,Edmonton,2022,Population,54,50-54,Male,,5963,,,,
4811061,Edmonton,2023,Population,54,50-54,Male,,6182,,,,
4811061,Edmonton,2001,Population,55,55-59,Female,,3364,,,,
4811061,Edmonton,2002,Population,55,55-59,Female,,3935,,,,
4811061,Edmonton,2003,Population,55,55-59,Female,,4036,,,,
4811061,Edmonton,2004,Population,55,55-59,Female,,3975,,,,
4811061,Edmonton,2005,Population,55,55-59,Female,,4231,,,,
4811061,Edmonton,2006,Population,55,55-59,Female,,4514,,,,
4811061,Edmonton,2007,Population,55,55-59,Female,,4707,,,,
4811061,Edmonton,2008,Population,55,55-59,Female,,4996,,,,
4811061,Edmonton,2009,Population,55,55-59,Female,,5374,,,,
4811061,Edmonton,2010,Population,55,55-59,Female,,5519,,,,
4811061,Edmonton,2011,Population,55,55-59,Female,,5718,,,,
4811061,Edmonton,2012,Population,55,55-59,Female,,5716,,,,
4811061,Edmonton,2013,Population,55,55-59,Female,,5930,,,,
4811061,Edmonton,2014,Population,55,55-59,Female,,6036,,,,
4811061,Edmonton,2015,Population,55,55-59,Female,,6119,,,,
4811061,Edmonton,2016,Population,55,55-59,Female,,6272,,,,
4811061,Edmonton,2017,Population,55,55-59,Female,,6163,,,,
4811061,Edmonton,2018,Population,55,55-59,Female,,6460,,,,
4811061,Edmonton,2019,Population,55,55-59,Female,,6295,,,,
4811061,Edmonton,2020,Population,55,55-59,Female,,6106,,,,
4811061,Edmonton,2021,Population,55,55-59,Female,,5748,,,,
4811061,Edmonton,2022,Population,55,55-59,Female,,5765,,,,
4811061,Edmonton,2023,Population,55,55-59,Female,,5903,,,,
4811061,Edmonton,2001,Population,55,55-59,Male,,3262,,,,
4811061,Edmonton,2002,Population,55,55-59,Male,,3938,,,,
4811061,Edmonton,2003,Population,55,55-59,Male,,4040,,,,
4811061,Edmonton,2004,Population,55,55-59,Male,,4084,,,,
4811061,Edmonton,2005,Population,55,55-59,Male,,4364,,,,
4811061,Edmonton,2006,Population,55,55-59,Male,,4612,,,,
4811061,Edmonton,2007,Population,55,55-59,Male,,4866,,,,
4811061,Edmonton,2008,Population,55,55-59,Male,,5103,,,,
4811061,Edmonton,2009,Population,55,55-59,Male,,5596,,,,
4811061,Edmonton,2010,Population,55,55-59,Male,,5896,,,,
4811061,Edmonton,2011,Population,55,55-59,Male,,5916,,,,
4811061,Edmonton,2012,Population,55,55-59,Male,,5987,,,,
4811061,Edmonton,2013,Population,55,55-59,Male,,6260,,,,
4811061,Edmonton,2014,Population,55,55-59,Male,,6262,,,,
4811061,Edmonton,2015,Population,55,55-59,Male,,6393,,,,
4811061,Edmonton,2016,Population,55,55-59,Male,,6449,,,,
4811061,Edmonton,2017,Population,55,55-59,Male,,6197,,,,
4811061,Edmonton,2018,Population,55,55-59,Male,,6544,,,,
4811061,Edmonton,2019,Population,55,55-59,Male,,6527,,,,
4811061,Edmonton,2020,Population,55,55-59,Male,,6340,,,,
4811061,Edmonton,2021,Population,55,55-59,Male,,6008,,,,
4811061,Edmonton,2022,Population,55,55-59,Male,,5677,,,,
4811061,Edmonton,2023,Population,55,55-59,Male,,5995,,,,
4811061,Edmonton,2001,Population,56,55-59,Female,,3101,,,,
4811061,Edmonton,2002,Population,56,55-59,Female,,3348,,,,
4811061,Edmonton,2003,Population,56,55-59,Female,,3911,,,,
4811061,Edmonton,2004,Population,56,55-59,Female,,4037,,,,
4811061,Edmonton,2005,Population,56,55-59,Female,,3998,,,,
4811061,Edmonton,2006,Population,56,55-59,Female,,4296,,,,
4811061,Edmonton,2007,Population,56,55-59,Female,,4505,,,,
4811061,Edmonton,2008,Population,56,55-59,Female,,4671,,,,
4811061,Edmonton,2009,Population,56,55-59,Female,,4987,,,,
4811061,Edmonton,2010,Population,56,55-59,Female,,5343,,,,
4811061,Edmonton,2011,Population,56,55-59,Female,,5525,,,,
4811061,Edmonton,2012,Population,56,55-59,Female,,5794,,,,
4811061,Edmonton,2013,Population,56,55-59,Female,,5813,,,,
4811061,Edmonton,2014,Population,56,55-59,Female,,6064,,,,
4811061,Edmonton,2015,Population,56,55-59,Female,,6138,,,,
4811061,Edmonton,2016,Population,56,55-59,Female,,6161,,,,
4811061,Edmonton,2017,Population,56,55-59,Female,,6271,,,,
4811061,Edmonton,2018,Population,56,55-59,Female,,6154,,,,
4811061,Edmonton,2019,Population,56,55-59,Female,,6484,,,,
4811061,Edmonton,2020,Population,56,55-59,Female,,6299,,,,
4811061,Edmonton,2021,Population,56,55-59,Female,,6071,,,,
4811061,Edmonton,2022,Population,56,55-59,Female,,5742,,,,
4811061,Edmonton,2023,Population,56,55-59,Female,,5842,,,,
4811061,Edmonton,2001,Population,56,55-59,Male,,2968,,,,
4811061,Edmonton,2002,Population,56,55-59,Male,,3178,,,,
4811061,Edmonton,2003,Population,56,55-59,Male,,3863,,,,
4811061,Edmonton,2004,Population,56,55-59,Male,,3977,,,,
4811061,Edmonton,2005,Population,56,55-59,Male,,4061,,,,
4811061,Edmonton,2006,Population,56,55-59,Male,,4330,,,,
4811061,Edmonton,2007,Population,56,55-59,Male,,4548,,,,
4811061,Edmonton,2008,Population,56,55-59,Male,,4729,,,,
4811061,Edmonton,2009,Population,56,55-59,Male,,4988,,,,
4811061,Edmonton,2010,Population,56,55-59,Male,,5436,,,,
4811061,Edmonton,2011,Population,56,55-59,Male,,5735,,,,
4811061,Edmonton,2012,Population,56,55-59,Male,,5818,,,,
4811061,Edmonton,2013,Population,56,55-59,Male,,5947,,,,
4811061,Edmonton,2014,Population,56,55-59,Male,,6197,,,,
4811061,Edmonton,2015,Population,56,55-59,Male,,6130,,,,
4811061,Edmonton,2016,Population,56,55-59,Male,,6228,,,,
4811061,Edmonton,2017,Population,56,55-59,Male,,6448,,,,
4811061,Edmonton,2018,Population,56,55-59,Male,,6122,,,,
4811061,Edmonton,2019,Population,56,55-59,Male,,6527,,,,
4811061,Edmonton,2020,Population,56,55-59,Male,,6446,,,,
4811061,Edmonton,2021,Population,56,55-59,Male,,6249,,,,
4811061,Edmonton,2022,Population,56,55-59,Male,,5954,,,,
4811061,Edmonton,2023,Population,56,55-59,Male,,5695,,,,
4811061,Edmonton,2001,Population,57,55-59,Female,,2998,,,,
4811061,Edmonton,2002,Population,57,55-59,Female,,3096,,,,
4811061,Edmonton,2003,Population,57,55-59,Female,,3320,,,,
4811061,Edmonton,2004,Population,57,55-59,Female,,3888,,,,
4811061,Edmonton,2005,Population,57,55-59,Female,,4049,,,,
4811061,Edmonton,2006,Population,57,55-59,Female,,4033,,,,
4811061,Edmonton,2007,Population,57,55-59,Female,,4220,,,,
4811061,Edmonton,2008,Population,57,55-59,Female,,4416,,,,
4811061,Edmonton,2009,Population,57,55-59,Female,,4595,,,,
4811061,Edmonton,2010,Population,57,55-59,Female,,4899,,,,
4811061,Edmonton,2011,Population,57,55-59,Female,,5212,,,,
4811061,Edmonton,2012,Population,57,55-59,Female,,5384,,,,
4811061,Edmonton,2013,Population,57,55-59,Female,,5638,,,,
4811061,Edmonton,2014,Population,57,55-59,Female,,5659,,,,
4811061,Edmonton,2015,Population,57,55-59,Female,,5916,,,,
4811061,Edmonton,2016,Population,57,55-59,Female,,5989,,,,
4811061,Edmonton,2017,Population,57,55-59,Female,,6175,,,,
4811061,Edmonton,2018,Population,57,55-59,Female,,6281,,,,
4811061,Edmonton,2019,Population,57,55-59,Female,,6118,,,,
4811061,Edmonton,2020,Population,57,55-59,Female,,6440,,,,
4811061,Edmonton,2021,Population,57,55-59,Female,,6177,,,,
4811061,Edmonton,2022,Population,57,55-59,Female,,6069,,,,
4811061,Edmonton,2023,Population,57,55-59,Female,,5842,,,,
4811061,Edmonton,2001,Population,57,55-59,Male,,2811,,,,
4811061,Edmonton,2002,Population,57,55-59,Male,,2950,,,,
4811061,Edmonton,2003,Population,57,55-59,Male,,3129,,,,
4811061,Edmonton,2004,Population,57,55-59,Male,,3862,,,,
4811061,Edmonton,2005,Population,57,55-59,Male,,4004,,,,
4811061,Edmonton,2006,Population,57,55-59,Male,,4133,,,,
4811061,Edmonton,2007,Population,57,55-59,Male,,4338,,,,
4811061,Edmonton,2008,Population,57,55-59,Male,,4566,,,,
4811061,Edmonton,2009,Population,57,55-59,Male,,4753,,,,
4811061,Edmonton,2010,Population,57,55-59,Male,,4991,,,,
4811061,Edmonton,2011,Population,57,55-59,Male,,5413,,,,
4811061,Edmonton,2012,Population,57,55-59,Male,,5758,,,,
4811061,Edmonton,2013,Population,57,55-59,Male,,5843,,,,
4811061,Edmonton,2014,Population,57,55-59,Male,,5974,,,,
4811061,Edmonton,2015,Population,57,55-59,Male,,6187,,,,
4811061,Edmonton,2016,Population,57,55-59,Male,,6095,,,,
4811061,Edmonton,2017,Population,57,55-59,Male,,6180,,,,
4811061,Edmonton,2018,Population,57,55-59,Male,,6415,,,,
4811061,Edmonton,2019,Population,57,55-59,Male,,6083,,,,
4811061,Edmonton,2020,Population,57,55-59,Male,,6463,,,,
4811061,Edmonton,2021,Population,57,55-59,Male,,6309,,,,
4811061,Edmonton,2022,Population,57,55-59,Male,,6219,,,,
4811061,Edmonton,2023,Population,57,55-59,Male,,5978,,,,
4811061,Edmonton,2001,Population,58,55-59,Female,,2926,,,,
4811061,Edmonton,2002,Population,58,55-59,Female,,2986,,,,
4811061,Edmonton,2003,Population,58,55-59,Female,,3090,,,,
4811061,Edmonton,2004,Population,58,55-59,Female,,3300,,,,
4811061,Edmonton,2005,Population,58,55-59,Female,,3881,,,,
4811061,Edmonton,2006,Population,58,55-59,Female,,4030,,,,
4811061,Edmonton,2007,Population,58,55-59,Female,,3928,,,,
4811061,Edmonton,2008,Population,58,55-59,Female,,4120,,,,
4811061,Edmonton,2009,Population,58,55-59,Female,,4338,,,,
4811061,Edmonton,2010,Population,58,55-59,Female,,4504,,,,
4811061,Edmonton,2011,Population,58,55-59,Female,,4815,,,,
4811061,Edmonton,2012,Population,58,55-59,Female,,5211,,,,
4811061,Edmonton,2013,Population,58,55-59,Female,,5394,,,,
4811061,Edmonton,2014,Population,58,55-59,Female,,5637,,,,
4811061,Edmonton,2015,Population,58,55-59,Female,,5646,,,,
4811061,Edmonton,2016,Population,58,55-59,Female,,5882,,,,
4811061,Edmonton,2017,Population,58,55-59,Female,,5951,,,,
4811061,Edmonton,2018,Population,58,55-59,Female,,6200,,,,
4811061,Edmonton,2019,Population,58,55-59,Female,,6306,,,,
4811061,Edmonton,2020,Population,58,55-59,Female,,6151,,,,
4811061,Edmonton,2021,Population,58,55-59,Female,,6378,,,,
4811061,Edmonton,2022,Population,58,55-59,Female,,6179,,,,
4811061,Edmonton,2023,Population,58,55-59,Female,,6134,,,,
4811061,Edmonton,2001,Population,58,55-59,Male,,2828,,,,
4811061,Edmonton,2002,Population,58,55-59,Male,,2788,,,,
4811061,Edmonton,2003,Population,58,55-59,Male,,2938,,,,
4811061,Edmonton,2004,Population,58,55-59,Male,,3114,,,,
4811061,Edmonton,2005,Population,58,55-59,Male,,3895,,,,
4811061,Edmonton,2006,Population,58,55-59,Male,,4038,,,,
4811061,Edmonton,2007,Population,58,55-59,Male,,4069,,,,
4811061,Edmonton,2008,Population,58,55-59,Male,,4255,,,,
4811061,Edmonton,2009,Population,58,55-59,Male,,4512,,,,
4811061,Edmonton,2010,Population,58,55-59,Male,,4667,,,,
4811061,Edmonton,2011,Population,58,55-59,Male,,4930,,,,
4811061,Edmonton,2012,Population,58,55-59,Male,,5350,,,,
4811061,Edmonton,2013,Population,58,55-59,Male,,5711,,,,
4811061,Edmonton,2014,Population,58,55-59,Male,,5759,,,,
4811061,Edmonton,2015,Population,58,55-59,Male,,5853,,,,
4811061,Edmonton,2016,Population,58,55-59,Male,,6000,,,,
4811061,Edmonton,2017,Population,58,55-59,Male,,6051,,,,
4811061,Edmonton,2018,Population,58,55-59,Male,,6115,,,,
4811061,Edmonton,2019,Population,58,55-59,Male,,6415,,,,
4811061,Edmonton,2020,Population,58,55-59,Male,,6034,,,,
4811061,Edmonton,2021,Population,58,55-59,Male,,6345,,,,
4811061,Edmonton,2022,Population,58,55-59,Male,,6258,,,,
4811061,Edmonton,2023,Population,58,55-59,Male,,6225,,,,
4811061,Edmonton,2001,Population,59,55-59,Female,,2817,,,,
4811061,Edmonton,2002,Population,59,55-59,Female,,2956,,,,
4811061,Edmonton,2003,Population,59,55-59,Female,,3008,,,,
4811061,Edmonton,2004,Population,59,55-59,Female,,3131,,,,
4811061,Edmonton,2005,Population,59,55-59,Female,,3337,,,,
4811061,Edmonton,2006,Population,59,55-59,Female,,3867,,,,
4811061,Edmonton,2007,Population,59,55-59,Female,,3936,,,,
4811061,Edmonton,2008,Population,59,55-59,Female,,3856,,,,
4811061,Edmonton,2009,Population,59,55-59,Female,,4087,,,,
4811061,Edmonton,2010,Population,59,55-59,Female,,4306,,,,
